"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1363","Unsuccessfully login with username: ""tomsmith"" and password: ""SuperSecretPassword""","chromium","Fri Jun 06 07:36:21 UTC 2025","passed","Fri Jun 06 07:36:23 UTC 2025","Login Suite","login.spec.ts","",""
"","850","get started link","firefox","Fri Jun 06 07:36:29 UTC 2025","passed","Fri Jun 06 07:36:30 UTC 2025","","example.spec.ts","",""
"","1305","get started link","webkit","Fri Jun 06 07:36:45 UTC 2025","passed","Fri Jun 06 07:36:46 UTC 2025","","example.spec.ts","",""
"","2470","Unsuccessfully login with username: ""tomsmith"" and password: ""SuperSecretPassword""","webkit","Fri Jun 06 07:36:51 UTC 2025","passed","Fri Jun 06 07:36:54 UTC 2025","Login Suite","login.spec.ts","",""
"","1347","Unsuccessfully login with username: ""tomsmit"" and password: ""SuperSecretPassword!""","chromium","Fri Jun 06 07:36:20 UTC 2025","passed","Fri Jun 06 07:36:21 UTC 2025","Login Suite","login.spec.ts","",""
"","1687","Successful login","firefox","Fri Jun 06 07:36:39 UTC 2025","passed","Fri Jun 06 07:36:40 UTC 2025","Login Suite","login.spec.ts","",""
"","1147","User is navigated to the Login page","chromium","Fri Jun 06 07:36:19 UTC 2025","passed","Fri Jun 06 07:36:20 UTC 2025","Login Suite","login.spec.ts","",""
"","715","get started link","chromium","Fri Jun 06 07:36:18 UTC 2025","passed","Fri Jun 06 07:36:19 UTC 2025","","example.spec.ts","",""
"","3069","Unsuccessfully login with username: ""tomsmit"" and password: ""SuperSecretPassword!""","webkit","Fri Jun 06 07:36:48 UTC 2025","passed","Fri Jun 06 07:36:51 UTC 2025","Login Suite","login.spec.ts","",""
"","1448","Unsuccessfully login with username: ""tomsmith"" and password: """"","chromium","Fri Jun 06 07:36:24 UTC 2025","passed","Fri Jun 06 07:36:26 UTC 2025","Login Suite","login.spec.ts","",""
"","2509","Successful login","webkit","Fri Jun 06 07:36:59 UTC 2025","passed","Fri Jun 06 07:37:01 UTC 2025","Login Suite","login.spec.ts","",""
"","1751","User is navigated to the Login page","firefox","Fri Jun 06 07:36:30 UTC 2025","passed","Fri Jun 06 07:36:32 UTC 2025","Login Suite","login.spec.ts","",""
"","2491","Unsuccessfully login with username: """" and password: ""SuperSecretPassword!""","webkit","Fri Jun 06 07:36:54 UTC 2025","passed","Fri Jun 06 07:36:56 UTC 2025","Login Suite","login.spec.ts","",""
"","1633","Unsuccessfully login with username: ""tomsmit"" and password: ""SuperSecretPassword!""","firefox","Fri Jun 06 07:36:32 UTC 2025","passed","Fri Jun 06 07:36:34 UTC 2025","Login Suite","login.spec.ts","",""
"","1669","Unsuccessfully login with username: ""tomsmith"" and password: """"","firefox","Fri Jun 06 07:36:37 UTC 2025","passed","Fri Jun 06 07:36:39 UTC 2025","Login Suite","login.spec.ts","",""
"","2529","Unsuccessfully login with username: ""tomsmith"" and password: """"","webkit","Fri Jun 06 07:36:56 UTC 2025","passed","Fri Jun 06 07:36:59 UTC 2025","Login Suite","login.spec.ts","",""
"","1379","Unsuccessfully login with username: """" and password: ""SuperSecretPassword!""","chromium","Fri Jun 06 07:36:23 UTC 2025","passed","Fri Jun 06 07:36:24 UTC 2025","Login Suite","login.spec.ts","",""
"","1696","Unsuccessfully login with username: """" and password: ""SuperSecretPassword!""","firefox","Fri Jun 06 07:36:35 UTC 2025","passed","Fri Jun 06 07:36:37 UTC 2025","Login Suite","login.spec.ts","",""
"","468","has title","chromium","Fri Jun 06 07:36:17 UTC 2025","passed","Fri Jun 06 07:36:18 UTC 2025","","example.spec.ts","",""
"","1351","has title","firefox","Fri Jun 06 07:36:28 UTC 2025","passed","Fri Jun 06 07:36:29 UTC 2025","","example.spec.ts","",""
"","1961","User is navigated to the Login page","webkit","Fri Jun 06 07:36:46 UTC 2025","passed","Fri Jun 06 07:36:48 UTC 2025","Login Suite","login.spec.ts","",""
"","2712","has title","webkit","Fri Jun 06 07:36:42 UTC 2025","passed","Fri Jun 06 07:36:44 UTC 2025","","example.spec.ts","",""
"","1372","Successful login","chromium","Fri Jun 06 07:36:26 UTC 2025","passed","Fri Jun 06 07:36:27 UTC 2025","Login Suite","login.spec.ts","",""
"","1604","Unsuccessfully login with username: ""tomsmith"" and password: ""SuperSecretPassword""","firefox","Fri Jun 06 07:36:34 UTC 2025","passed","Fri Jun 06 07:36:35 UTC 2025","Login Suite","login.spec.ts","",""
